City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
363,gatehouse of fleet,100,GB,1610233834,95,54.882,-4.1843,3.33,0.45
364,alenquer,20,BR,1610233836,89,-1.9417,-54.7383,26.0,2.06
365,rabaul,100,PG,1610233837,72,-4.1967,152.1721,27.99,0.48
366,prichard,1,US,1610233725,52,30.7388,-88.0789,6.67,5.14
367,rio grande,54,BR,1610233839,82,-32.035,-52.0986,22.47,6.49
368,dodge city,90,US,1610233752,75,37.7528,-100.0171,2.22,2.06
369,mount isa,0,AU,1610233841,58,-20.7333,139.5,29.0,5.66
370,la asuncion,20,VE,1610233842,84,11.0333,-63.8628,25.45,6.33
371,dicabisagan,100,PH,1610233843,83,17.0818,122.4157,21.0,5.9
372,te anau,100,NZ,1610233596,86,-45.4167,167.7167,12.05,2.24
373,kununurra,0,AU,1610233846,94,-15.7667,128.7333,29.0,2.06
374,luba,20,GQ,1610233847,100,3.4568,8.5547,26.0,2.57
375,dabakala,19,CI,1610233848,35,8.3667,-4.4333,28.14,1.46
376,parabel,89,RU,1610233850,92,58.6978,81.4825,-21.71,1.95
377,comodoro rivadavia,40,AR,1610233701,23,-45.8667,-67.5,24.0,11.32
378,kayes,0,ML,1610233852,16,14.0,-11.0,27.15,4.03
379,peleduy,100,RU,1610233853,88,59.6289,112.7406,-21.78,3.34
380,novikovo,87,RU,1610233854,96,51.1537,37.8879,-2.52,5.14
381,walvis bay,100,NA,1610233855,77,-22.9575,14.5053,20.0,3.09
382,akyab,5,MM,1610233856,76,20.15,92.9,19.72,2.59
383,bertogne,93,BE,1610233857,66,50.0836,5.6669,-0.56,1.94
384,vanavara,100,RU,1610233858,90,60.34,102.2797,-22.88,2.99
385,matagami,90,CA,1610233859,100,49.7502,-77.6328,-6.0,3.6
386,priyutovo,100,RU,1610233860,98,53.9,53.9333,-5.39,7.0
387,deputatskiy,100,RU,1610233861,88,69.3,139.9,-29.66,1.18
388,bethanien,39,NA,1610233862,39,-26.502,17.1583,22.85,4.87
389,soe,100,ID,1610233863,94,-9.8607,124.284,21.81,1.2
390,lompoc,1,US,1610233649,42,34.6391,-120.4579,19.0,5.66
391,omsukchan,97,RU,1610233865,83,62.5333,155.8,-31.78,1.9
392,bridlington,81,GB,1610233866,88,54.0831,-0.1919,1.11,2.68
393,bandarbeyla,25,SO,1610233867,73,9.4942,50.8122,22.48,9.84
394,nanning,90,CN,1610233869,49,22.8167,108.3167,7.0,4.0
395,pasighat,83,IN,1610233870,48,28.0667,95.3333,17.22,0.62
396,aklavik,20,CA,1610233871,77,68.2191,-135.0107,-22.0,2.06
397,tongren,73,CN,1610233872,77,27.7172,109.1853,1.29,0.94
398,medvedka,91,RU,1610233873,95,61.1629,46.387,-12.82,2.64
399,yulara,0,AU,1610233876,21,-25.2406,130.9889,27.0,4.12
400,kaputa,99,ZM,1610233877,86,-8.4689,29.6619,19.1,1.48
401,khani,0,GE,1610233878,56,41.9563,42.9566,5.0,3.6
402,saint george,1,US,1610233879,30,37.1041,-113.5841,11.67,8.23
403,placido de castro,36,BR,1610233880,65,-10.3353,-67.1856,28.01,0.88
404,igunga,100,TZ,1610233881,83,-4.2833,33.8833,19.12,2.07
405,marawi,67,PH,1610233882,91,7.9986,124.2928,23.89,2.68
406,goure,0,NE,1610233883,22,13.9835,10.2704,21.59,3.56
407,san quintin,0,MX,1610233885,59,30.4833,-115.95,17.6,4.66
408,port blair,16,IN,1610233886,81,11.6667,92.75,26.42,4.95
409,sola,100,VU,1610233887,72,-13.8833,167.55,28.24,2.94
410,kargasok,91,RU,1610233888,92,59.0556,80.8572,-21.9,1.7
411,zhangjiakou,0,CN,1610233889,81,40.81,114.8794,-15.65,3.29
412,muroran,75,JP,1610233890,85,42.3172,140.9881,-14.0,2.06
413,eydhafushi,100,MV,1610233891,73,5.1033,73.0708,27.5,2.55
414,ewa beach,1,US,1610233892,57,21.3156,-158.0072,27.0,4.12
415,plouzane,0,FR,1610233893,75,48.3833,-4.6167,2.0,5.14
416,oranjemund,0,NA,1610233894,85,-28.55,16.4333,17.0,5.89
417,buluang,100,PH,1610233895,90,13.3068,123.3425,22.98,5.01
418,karratha,43,AU,1610233896,37,-20.7377,116.8463,33.95,5.37
419,petrovice u karvine,60,CZ,1610233897,95,49.8959,18.5478,-0.56,1.46
420,palmer,75,US,1610233898,51,42.1584,-72.3287,1.11,4.63
421,chicama,17,PE,1610233899,68,-7.8447,-79.1469,23.33,3.8
422,bafata,7,GW,1610233900,31,12.1667,-14.75,25.11,1.26
423,fukuma,75,JP,1610233902,60,33.7667,130.4667,1.0,4.63
424,rush,75,IE,1610233903,87,53.5223,-6.0931,2.78,4.12
425,touros,0,BR,1610233904,74,-5.1989,-35.4608,27.0,5.14
426,korhogo,52,CI,1610233905,38,9.45,-5.6333,28.14,2.13
427,pasni,0,PK,1610233906,35,25.2631,63.471,15.12,9.12
428,mattru,79,SL,1610233907,96,7.6244,-11.8332,24.01,1.12
429,mahesana,0,IN,1610233908,94,23.6,72.4,18.0,2.57
430,tomatlan,23,MX,1610233909,54,19.9333,-105.25,27.2,3.69
431,la ronge,8,CA,1610233912,79,55.1001,-105.2842,-4.0,1.54
432,araouane,0,ML,1610233913,18,18.9048,-3.5265,23.74,2.1
433,vilcun,0,CL,1610233914,48,-38.65,-72.2333,18.0,5.66
434,north platte,90,US,1610233733,64,41.1239,-100.7654,2.0,3.09
435,atherton,90,GB,1610233916,83,53.5237,-2.4935,1.11,0.45
436,porto torres,40,IT,1610233917,76,40.835,8.3972,12.0,6.69
437,kismayo,3,SO,1610233918,80,-0.3582,42.5454,24.83,8.44
438,celestun,98,MX,1610233919,65,20.8667,-90.4,20.54,5.12
439,polysayevo,100,RU,1610233921,91,54.6012,86.2459,-15.49,4.79
440,tygda,31,RU,1610233922,84,53.1167,126.3333,-21.13,3.83
441,marzuq,0,YE,1610233923,44,14.4,46.4667,11.28,1.61
442,marsa matruh,0,EG,1610233924,87,31.3525,27.2453,12.0,2.79
443,sorata,100,BO,1610233925,83,-15.7667,-68.6333,8.83,2.33
444,sao felix do xingu,78,BR,1610233768,75,-6.6447,-51.995,26.03,1.06
445,snasa,100,NO,1610233926,92,64.2457,12.3778,-9.58,2.11
446,uruzgan,0,AF,1610233927,57,32.8333,66.0,-1.75,3.48
447,half moon bay,1,US,1610233928,71,37.4636,-122.4286,16.11,5.14
448,ciudad guayana,93,VE,1610233929,98,8.3533,-62.6528,22.78,2.4
449,reserva,100,BR,1610233930,100,-24.6503,-50.8506,19.76,1.21
450,lazaro cardenas,1,MX,1610233931,67,17.9583,-102.2,26.58,3.86
451,dingle,100,PH,1610233932,91,10.9995,122.6711,23.86,5.56
452,bonavista,100,CA,1610233933,100,48.6499,-53.1147,0.56,3.09
453,eisenach,91,DE,1610233934,83,50.9833,10.3167,0.0,0.94
454,ibateguara,0,BR,1610233935,83,-8.9725,-35.9394,25.0,3.6
455,leshan,92,CN,1610233936,85,29.5623,103.7639,2.96,0.74
456,pandan,100,PH,1610233937,87,14.0453,124.1694,24.13,11.37
457,san cristobal,40,VE,1610233938,65,7.7669,-72.225,27.0,2.06
458,wick,75,GB,1610233939,75,58.4333,-3.0833,2.0,3.09
459,russell,90,US,1610233940,65,32.3502,-85.1999,4.0,4.12
460,haines junction,100,CA,1610233941,93,60.7522,-137.5108,-7.0,0.51
461,roma,1,US,1610233850,63,43.2128,-75.4557,-2.78,3.6
462,santo anastacio,0,BR,1610233943,67,-21.8383,-51.6103,27.0,2.65
463,ballina,90,AU,1610233944,68,-28.8667,153.5667,25.56,3.09
464,pilar,0,BR,1610233946,83,-9.5972,-35.9567,25.0,3.6
465,pacific grove,1,US,1610233832,47,36.6177,-121.9166,16.67,2.57
466,san fernando,20,PH,1610233948,73,15.0286,120.6898,22.0,2.06
467,bowen,90,AU,1610233949,94,-20.0167,148.2333,23.0,2.57
468,korla,0,CN,1610233950,89,41.7597,86.1469,-11.55,0.38
469,nurota,0,UZ,1610233951,73,40.5614,65.6886,-7.0,5.14
470,mamou,82,GN,1610233952,49,10.5,-12.0,22.93,1.63
471,sao jose da coroa grande,87,BR,1610233953,77,-8.8978,-35.1478,25.93,5.44
472,tual,99,ID,1610233749,78,-5.6667,132.75,28.08,6.18
473,tacuarembo,65,UY,1610233826,36,-31.7333,-55.9833,26.54,1.93
474,svarstad,100,NO,1610233956,1,59.399,9.9698,-1.11,0.89
475,konstantinovo,76,BY,1610233957,97,54.6628,29.2699,-9.1,2.48
476,ascension,1,US,1610233958,43,30.2169,-90.9001,10.0,1.54
477,swan hill,21,AU,1610233959,20,-35.3378,143.5544,30.22,1.39
478,tabuk,90,PH,1610233960,89,17.4189,121.4443,17.62,3.13
479,kieta,49,PG,1610233961,61,-6.2167,155.6333,30.1,0.37
480,iqaluit,90,CA,1610233941,85,63.7506,-68.5145,-12.0,1.54
481,saint-leu,0,RE,1610233963,73,-21.15,55.2833,23.0,3.09
482,odienne,33,CI,1610233964,34,9.51,-7.5692,27.34,1.16
483,jacareacanga,96,BR,1610233696,89,-6.2222,-57.7528,24.79,1.02
484,flinders,0,AU,1610233966,70,-34.5833,150.8552,23.89,0.45
485,chara,96,RU,1610233967,75,56.9064,118.2631,-24.18,1.71
486,kondinskoye,86,RU,1610233969,90,59.6481,67.41,-24.39,2.76
487,sao raimundo das mangabeiras,99,BR,1610233970,82,-7.0219,-45.4811,25.35,1.97
488,bontang,44,ID,1610233971,91,0.1333,117.5,25.02,2.66
489,biltine,0,TD,1610233972,23,14.5333,20.9167,20.51,6.15
490,alta,58,NO,1610233949,67,69.9689,23.2717,-7.78,7.2
491,beaverlodge,75,CA,1610233975,73,55.2166,-119.4361,-6.0,2.57
492,maceio,0,BR,1610233976,83,-9.6658,-35.7353,25.0,3.6
493,ibra,0,OM,1610233977,54,22.6906,58.5334,8.29,3.15
494,surt,0,LY,1610233818,33,31.2089,16.5887,22.17,7.16
495,bloomington,90,US,1610233979,86,44.8408,-93.2983,-7.0,3.6
496,paita,40,PE,1610233980,73,-5.0892,-81.1144,25.0,6.69
497,talcahuano,0,CL,1610233943,55,-36.7167,-73.1167,18.0,3.6
498,mecca,23,SA,1610233741,61,21.4267,39.8261,23.45,0.89
499,tieli,61,CN,1610233983,86,46.95,128.05,-30.42,1.44
500,praya,40,CV,1610233984,64,14.9215,-23.5087,22.0,10.8
501,oudtshoorn,0,ZA,1610233985,88,-33.5907,22.2014,17.0,3.09
502,burns lake,100,CA,1610233986,86,54.2331,-125.7533,-7.0,1.54
503,gat,0,IL,1610233987,67,31.61,34.7642,15.0,2.06
504,puntarenas,75,CR,1610233988,73,9.9763,-84.8384,23.0,4.63
505,kangaatsiaq,100,GL,1610233989,88,68.3065,-53.4641,-9.06,4.89
506,nuuk,90,GL,1610233864,64,64.1835,-51.7216,-2.0,1.54
507,pacifica,75,US,1610233991,58,37.6138,-122.4869,15.0,6.17
508,bandar-e anzali,71,IR,1610233840,47,37.4727,49.4622,10.36,3.19
509,ust-uda,100,RU,1610233994,86,54.1742,103.0304,-22.26,1.16
510,aloleng,15,PH,1610233995,68,16.1307,119.7824,23.21,5.19
511,sujangarh,1,IN,1610233996,41,27.7011,74.4649,12.93,2.8
512,black river,40,JM,1610233997,78,18.0264,-77.8487,27.0,5.66
513,zhengjiatun,97,CN,1610233998,88,43.5064,123.5064,-20.61,1.34
514,imeni poliny osipenko,99,RU,1610234000,86,52.4201,136.4853,-29.12,2.57
515,madang,98,PG,1610234001,69,-5.2246,145.7966,28.38,1.85
516,teahupoo,75,PF,1610234004,65,-17.8333,-149.2667,30.0,5.14
517,dabola,76,GN,1610234006,22,10.75,-11.1167,24.9,0.72
518,boyolangu,94,ID,1610234007,85,-8.1181,111.8935,24.6,0.35
519,irituia,96,BR,1610234008,94,-1.7711,-47.4381,23.69,1.53
520,saint anthony,90,US,1610234009,86,45.0205,-93.218,-7.0,2.06
521,vazante,100,BR,1610234010,80,-17.9869,-46.9078,24.08,1.37
522,saldanha,0,ZA,1610234011,77,-33.0117,17.9442,19.0,2.06
523,rivadavia,0,AR,1610234012,23,-33.1905,-68.4608,30.0,5.14
524,aquiraz,0,BR,1610234013,78,-3.9014,-38.3911,27.0,3.6
525,la paz,75,BO,1610233932,76,-16.5,-68.15,10.0,2.06
526,miechow,90,PL,1610234015,93,50.3565,20.0279,0.56,1.54
527,santiago del estero,63,AR,1610234016,52,-27.7951,-64.2615,30.55,2.47
528,manono,100,CD,1610233981,95,-7.3,27.4167,20.05,0.3
529,hobyo,0,SO,1610234018,70,5.3505,48.5268,23.73,9.7
530,sobolevo,99,RU,1610234019,97,54.4299,31.8996,-9.57,2.76
531,loubomo,100,CG,1610234020,96,-4.1997,12.6739,21.96,1.9
532,bathsheba,40,BB,1610234021,78,13.2167,-59.5167,26.0,9.26
533,cheremkhovo,98,RU,1610234022,89,53.1561,103.0675,-23.07,0.92
534,parainen,90,FI,1610234023,93,60.3067,22.301,-2.22,3.09
535,ende,53,ID,1610234024,74,-8.8432,121.6623,27.33,0.85
536,bandrele,0,YT,1610234025,78,-12.9067,45.1914,25.0,2.57
537,puerto madryn,22,AR,1610234026,15,-42.7692,-65.0385,27.8,14.5
538,luganville,70,VU,1610234027,65,-15.5333,167.1667,30.45,1.82
539,arica,0,CL,1610233853,68,-18.475,-70.3042,22.0,3.6
540,callaway,0,US,1610234029,71,30.153,-85.5699,6.11,0.45
541,tibacuy,28,CO,1610234030,69,4.3511,-72.4564,26.63,1.75
542,eureka,53,US,1610234031,57,40.8021,-124.1637,16.11,0.89
543,kamenka,94,RU,1610234032,98,51.3223,42.7678,-3.12,5.42
544,mastic beach,90,US,1610234033,51,40.7668,-72.8521,1.11,4.12
545,pahrump,0,US,1610234034,23,36.2083,-115.9839,13.89,4.92
546,erenhot,6,CN,1610234035,88,43.6475,111.9767,-19.66,3.49
547,nkowakowa,0,ZA,1610234036,77,-23.8878,30.2871,20.0,5.14
548,yar-sale,97,RU,1610234037,89,66.8333,70.8333,-25.83,5.48
549,warrnambool,1,AU,1610234038,66,-38.3833,142.4833,21.67,2.24
550,abu kamal,28,SY,1610234040,45,34.4506,40.9171,8.66,1.79
551,carutapera,82,BR,1610234041,80,-1.195,-46.02,26.35,3.66
552,san miguel,20,SV,1610234042,51,13.4833,-88.1833,31.0,4.12
553,avera,90,US,1610234043,75,33.194,-82.5271,7.0,3.09
554,ozernovskiy,100,RU,1610234044,84,51.5,156.5167,-5.35,6.49
555,borogontsy,100,RU,1610234045,82,62.6683,131.1683,-37.57,1.26
556,westport,90,US,1610234047,47,41.1415,-73.3579,1.67,3.09
557,hashtrud,98,IR,1610234048,74,37.4779,47.0508,-7.74,0.5
558,asau,100,RO,1610234050,100,46.4333,26.4,-1.0,0.51
559,kralovice,90,CZ,1610234050,100,49.9819,13.4875,0.0,1.03
560,lasa,0,IT,1610234052,67,46.6166,10.7002,-5.56,3.09
561,taoudenni,71,ML,1610234053,40,22.6783,-3.9836,21.76,6.02
562,newtownards,75,GB,1610234054,93,54.5924,-5.6909,3.33,5.66
563,skeldon,98,GY,1610234055,92,5.8833,-57.1333,24.48,3.66
564,lisakovsk,100,KZ,1610234056,96,52.5369,62.4936,-9.59,4.37
565,siniscola,75,IT,1610234058,100,40.5719,9.6922,10.0,3.09
566,arcata,1,US,1610233807,51,40.8665,-124.0828,16.11,1.44
567,rawson,16,AR,1610234059,18,-43.3002,-65.1023,25.93,8.16
568,yemelyanovo,100,RU,1610234061,72,56.1681,92.6767,-13.0,4.0
569,dudinka,6,RU,1610234062,84,69.4058,86.1778,-31.65,4.36
570,krasnoselkup,93,RU,1610234063,90,65.7,82.4667,-24.41,3.17
571,broken hill,0,AU,1610234064,31,-31.95,141.4333,26.0,6.17
572,porto novo,20,BJ,1610233956,94,6.4965,2.6036,27.0,4.63
573,invermere,40,CA,1610234066,90,50.5167,-116.0354,-4.2,1.14
